ward_id,district_id,province_id,name,type,legacy_alias
osm_ward_19541870,,21,Phạm Ngũ Lão,xã,
osm_ward_19541871,,21,Như Quỳnh,xã,
osm_ward_19541872,,21,Nguyễn Văn Linh,xã,
osm_ward_19541873,,21,Nguyễn Trãi,xã,
osm_ward_19541874,,21,Nguyễn Du,xã,
osm_ward_19541875,,21,Ngự Thiên,xã,
osm_ward_19541876,,21,Ngọc Lâm,xã,
osm_ward_19541877,,21,Nghĩa Trụ,xã,
osm_ward_19541878,,21,Nghĩa Dân,xã,
osm_ward_19541879,,21,Nam Tiên Hưng,xã,
osm_ward_19541880,,21,Nam Tiền Hải,xã,
osm_ward_19541881,,21,Nam Thụy Anh,xã,
osm_ward_19541882,,21,Nam Thái Ninh,xã,
osm_ward_19541883,,21,Nam Đông Hưng,xã,
osm_ward_19541884,,21,Nam Cường,xã,
osm_ward_19541885,,21,Mỹ Hào,phường,
osm_ward_19541886,,21,Minh Thọ,xã,
osm_ward_19541887,,21,Mễ Sở,xã,
osm_ward_19541888,,21,Lương Bằng,xã,
osm_ward_19541889,,21,Long Hưng,xã,
osm_ward_19541890,,21,Lê Quý Đôn,xã,
osm_ward_19541891,,21,Lê Lợi,xã,
osm_ward_19541892,,21,Lạc Đạo,xã,
osm_ward_19541893,,21,Kiến Xương,xã,
osm_ward_19541894,,21,Khoái Châu,xã,
osm_ward_19541895,,21,Hưng Phú,xã,
osm_ward_19541896,,21,Hưng Hà,xã,
osm_ward_19541897,,21,Hồng Vũ,xã,
osm_ward_19541898,,21,Hồng Quang,xã,
osm_ward_19541899,,21,Hồng Minh,xã,
osm_ward_19541900,,21,Hoàng Hoa Thám,xã,
osm_ward_19541901,,21,Hoàn Long,xã,
osm_ward_19541902,,21,Hiệp Cường,xã,
osm_ward_19541903,,21,Đường Hào,phường,
osm_ward_19541904,,21,Đức Hợp,xã,
osm_ward_19541905,,21,Đông Tiên Hưng,xã,
osm_ward_19541906,,21,Đông Tiền Hải,xã,
osm_ward_19541907,,21,Đông Thụy Anh,xã,
osm_ward_19541908,,21,Đông Thái Ninh,xã,
osm_ward_19541909,,21,Đông Quan,xã,
osm_ward_19541910,,21,Đông Hưng,xã,
osm_ward_19541911,,21,Đồng Châu,xã,
osm_ward_19541912,,21,Đồng Bằng,xã,
osm_ward_19541913,,21,Đoàn Đào,xã,
osm_ward_19541914,,21,Diên Hà,xã,
osm_ward_19541915,,21,Đại Đồng,xã,
osm_ward_19541916,,21,Chí Minh,xã,
osm_ward_19541917,,21,Châu Ninh,xã,
osm_ward_19541918,,21,Bình Thanh,xã,
osm_ward_19541919,,21,Bình Nguyên,xã,
osm_ward_19541920,,21,Bình Định,xã,
osm_ward_19541921,,21,Bắc Tiên Hưng,xã,
osm_ward_19541922,,21,Bắc Thụy Anh,xã,
osm_ward_19541923,,21,Bắc Thái Ninh,xã,
osm_ward_19541924,,21,Bắc Đông Quan,xã,
osm_ward_19541925,,21,Bắc Đông Hưng,xã,
osm_ward_19541926,,21,Ân Thi,xã,
osm_ward_19541927,,21,Ái Quốc,xã,
osm_ward_19542969,,19,Yên Trị,xã,Hòa Bình
osm_ward_19542970,,19,Yên Thủy,xã,Hòa Bình
osm_ward_19542971,,19,Yên Sơn,xã,
osm_ward_19542972,,19,Yên Phú,xã,Hòa Bình
osm_ward_19542973,,19,Yên Lập,xã,
osm_ward_19542974,,19,Yên Lãng,xã,
osm_ward_19542975,,19,Yên Lạc,xã,
osm_ward_19542976,,19,Yên Kỳ,xã,
osm_ward_19542977,,19,Xuân Viên,xã,
osm_ward_19542978,,19,Xuân Lũng,xã,
osm_ward_19542979,,19,Xuân Lãng,xã,
osm_ward_19542980,,19,Xuân Hòa,phường,
osm_ward_19542981,,19,Xuân Đài,xã,
osm_ward_19542982,,19,Võ Miếu,xã,
osm_ward_19542983,,19,Vĩnh Yên,phường,
osm_ward_19542984,,19,Vĩnh Tường,xã,
osm_ward_19542985,,19,Vĩnh Thành,xã,
osm_ward_19542986,,19,Vĩnh Phúc,phường,
osm_ward_19542987,,19,Vĩnh Phú,xã,
osm_ward_19542988,,19,Vĩnh Hưng,xã,
osm_ward_19542989,,19,Vĩnh Chân,xã,
osm_ward_19542990,,19,Vĩnh An,xã,
osm_ward_19542991,,19,Việt Trì,phường,
osm_ward_19542992,,19,Vạn Xuân,xã,
osm_ward_19542993,,19,Vân Sơn,xã,Hòa Bình
osm_ward_19542994,,19,Vân Phú,phường,
osm_ward_19542995,,19,Văn Miếu,xã,
osm_ward_19542996,,19,Văn Lang,xã,
osm_ward_19542997,,19,Vân Bán,xã,
osm_ward_19542998,,19,Tu Vũ,xã,
osm_ward_19542999,,19,Trung Sơn,xã,
osm_ward_19543000,,19,Trạm Thản,xã,
osm_ward_19543001,,19,Toàn Thắng,xã,Hòa Bình
osm_ward_19543002,,19,Tiền Phong,xã,Hòa Bình
osm_ward_19543003,,19,Tiên Lương,xã,
osm_ward_19543004,,19,Tiên Lữ,xã,
osm_ward_19543005,,19,Thượng Long,xã,
osm_ward_19543006,,19,Thượng Cốc,xã,Hòa Bình
osm_ward_19543007,,19,Thung Nai,xã,Hòa Bình
osm_ward_19543008,,19,Thu Cúc,xã,
osm_ward_19543009,,19,Thống Nhất,phường,Hòa Bình
osm_ward_19543010,,19,Thọ Văn,xã,
osm_ward_19543011,,19,Thổ Tang,xã,
osm_ward_19543012,,19,Thịnh Minh,xã,Hòa Bình
osm_ward_19543013,,19,Thanh Thủy,xã,
osm_ward_19543014,,19,Thanh Sơn,xã,
osm_ward_19543015,,19,Thanh Miếu,phường,
osm_ward_19543016,,19,Thanh Ba,xã,
osm_ward_19543017,,19,Thái Hòa,xã,
osm_ward_19543018,,19,Tề Lỗ,xã,
osm_ward_19543019,,19,Tây Cốc,xã,
osm_ward_19543020,,19,Tân Sơn,xã,
osm_ward_19543021,,19,Tân Pheo,xã,Hòa Bình
osm_ward_19543022,,19,Tân Mai,xã,Hòa Bình
osm_ward_19543023,,19,Tân Lạc,xã,Hòa Bình
osm_ward_19543024,,19,Tân Hòa,phường,Hòa Bình
osm_ward_19543025,,19,Tam Sơn,xã,
osm_ward_19543026,,19,Tam Nông,xã,
osm_ward_19543027,,19,Tam Hồng,xã,
osm_ward_19543028,,19,Tam Dương Bắc,xã,
osm_ward_19543029,,19,Tam Dương,xã,
osm_ward_19543030,,19,Tam Đảo,xã,
osm_ward_19543031,,19,Sông Lô,xã,
osm_ward_19543032,,19,Sơn Lương,xã,
osm_ward_19543033,,19,Sơn Đông,xã,
osm_ward_19543034,,19,Quyết Thắng,xã,Hòa Bình
osm_ward_19543035,,19,Quy Đức,xã,Hòa Bình
osm_ward_19543036,,19,Quảng Yên,xã,
osm_ward_19543037,,19,Phùng Nguyên,xã,
osm_ward_19543038,,19,Phúc Yên,phường,
osm_ward_19543039,,19,Phú Thọ,phường,
osm_ward_19543040,,19,Phù Ninh,xã,
osm_ward_19543041,,19,Phú Mỹ,xã,
osm_ward_19543042,,19,Phú Khê,xã,
osm_ward_19543043,,19,Phong Châu,phường,
osm_ward_19543044,,19,Pà Cò,xã,Hòa Bình
osm_ward_19543045,,19,Nông Trang,phường,
osm_ward_19543046,,19,Nhân Nghĩa,xã,Hòa Bình
osm_ward_19543047,,19,Nguyệt Đức,xã,
osm_ward_19543048,,19,Ngọc Sơn,xã,Hòa Bình
osm_ward_19543049,,19,Nật Sơn,xã,Hòa Bình
osm_ward_19543050,,19,Mường Vang,xã,Hòa Bình
osm_ward_19543051,,19,Mường Thàng,xã,Hòa Bình
osm_ward_19543052,,19,Mường Hoa,xã,Hòa Bình
osm_ward_19543053,,19,Mường Động,xã,Hòa Bình
osm_ward_19543054,,19,Mường Bi,xã,Hòa Bình
osm_ward_19543055,,19,Minh Hòa,xã,
osm_ward_19543056,,19,Minh Đài,xã,
osm_ward_19543057,,19,Mai Hạ,xã,Hòa Bình
osm_ward_19543058,,19,Mai Châu,xã,Hòa Bình
osm_ward_19543059,,19,Lương Sơn,xã,Hòa Bình
osm_ward_19543060,,19,Long Cốc,xã,
osm_ward_19543061,,19,Liên Sơn,xã,Hòa Bình
osm_ward_19543062,,19,Liên Minh,xã,
osm_ward_19543063,,19,Liên Hòa,xã,
osm_ward_19543064,,19,Liên Châu,xã,
osm_ward_19543065,,19,Lập Thạch,xã,
osm_ward_19543066,,19,Lâm Thao,xã,
osm_ward_19543067,,19,Lai Đồng,xã,
osm_ward_19543068,,19,Lạc Thủy,xã,Hòa Bình
osm_ward_19543069,,19,Lạc Sơn,xã,Hòa Bình
osm_ward_19543070,,19,Lạc Lương,xã,Hòa Bình
osm_ward_19543071,,19,Kỳ Sơn,phường,Hòa Bình
osm_ward_19543072,,19,Kim Bôi,xã,Hòa Bình
osm_ward_19543073,,19,Khả Cửu,xã,
osm_ward_19543074,,19,Hy Cương,xã,
osm_ward_19543075,,19,Hương Cần,xã,
osm_ward_19543076,,19,Hùng Việt,xã,
osm_ward_19543077,,19,Hợp Lý,xã,
osm_ward_19543078,,19,Hợp Kim,xã,Hòa Bình
osm_ward_19543079,,19,Hội Thịnh,xã,
osm_ward_19543080,,19,Hoàng Cương,xã,
osm_ward_19543081,,19,Hoàng An,xã,
osm_ward_19543082,,19,Hòa Bình,phường,Hòa Bình
osm_ward_19543083,,19,Hiền Quan,xã,
osm_ward_19543084,,19,Hiền Lương,xã,
osm_ward_19543085,,19,Hải Lựu,xã,
osm_ward_19543086,,19,Hạ Hòa,xã,
osm_ward_19543087,,19,Dũng Tiến,xã,Hòa Bình
osm_ward_19543088,,19,Đức Nhàn,xã,Hòa Bình
osm_ward_19543089,,19,Đông Thành,xã,
osm_ward_19543090,,19,Đồng Lương,xã,
osm_ward_19543091,,19,Đoan Hùng,xã,
osm_ward_19543092,,19,Đào Xá,xã,
osm_ward_19543093,,19,Đạo Trù,xã,
osm_ward_19543094,,19,Đan Thượng,xã,
osm_ward_19543095,,19,Dân Chủ,xã,
osm_ward_19543096,,19,Đại Đồng,xã,Hòa Bình
osm_ward_19543097,,19,Đại Đình,xã,
osm_ward_19543098,,19,Đà Bắc,xã,Hòa Bình
osm_ward_19543099,,19,Cự Đồng,xã,
osm_ward_19543100,,19,Chí Tiên,xã,
osm_ward_19543101,,19,Chí Đám,xã,
osm_ward_19543102,,19,Chân Mộng,xã,
osm_ward_19543103,,19,Cao Sơn,xã,Hòa Bình
osm_ward_19543104,,19,Cao Phong,xã,Hòa Bình
osm_ward_19543105,,19,Cao Dương,xã,Hòa Bình
osm_ward_19543106,,19,Cẩm Khê,xã,
osm_ward_19543107,,19,Bình Xuyên,xã,
osm_ward_19543108,,19,Bình Tuyền,xã,
osm_ward_19543109,,19,Bình Phú,xã,
osm_ward_19543110,,19,Bình Nguyên,xã,
osm_ward_19543111,,19,Bao La,xã,Hòa Bình
osm_ward_19543112,,19,Bằng Luân,xã,
osm_ward_19543113,,19,Bản Nguyên,xã,
osm_ward_19543114,,19,Âu Cơ,phường,
osm_ward_19543115,,19,An Nghĩa,xã,Hòa Bình
osm_ward_19543116,,19,An Bình,xã,Hòa Bình
osm_ward_19552392,,18,Yên Trạch,xã,
osm_ward_19552393,,18,Trung Hội,xã,
osm_ward_19552394,,18,Bình Thành,xã,
osm_ward_19552395,,18,Phú Đình,xã,
osm_ward_19552396,,18,Bình Yên,xã,
osm_ward_19556682,,18,Quang Sơn,xã,
osm_ward_19556683,,18,Văn Lăng,xã,
osm_ward_19556684,,18,Vô Tranh,xã,
osm_ward_19556685,,18,Phú Lạc,xã,
osm_ward_19556686,,18,Phú Xuyên,xã,
osm_ward_19556687,,18,Phú Thịnh,xã,
osm_ward_19556688,,18,Phú Lương,xã,
osm_ward_19556689,,18,Hợp Thành,xã,
osm_ward_19556690,,18,Đức Lương,xã,
osm_ward_19556691,,18,Tràng Xá,xã,
osm_ward_19556692,,18,Dân Tiến,xã,
osm_ward_19556693,,18,Võ Nhai,xã,
osm_ward_19556694,,18,La Hiên,xã,
osm_ward_19556695,,18,Thần Sa,xã,
osm_ward_19563922,,09,Yên Sơn,xã,
osm_ward_19563923,,09,Yên Châu,xã,
osm_ward_19563924,,09,Xuân Nha,xã,
osm_ward_19563925,,09,Xím Vàng,xã,
osm_ward_19563926,,09,Vân Sơn,phường,
osm_ward_19563927,,09,Vân Hồ,xã,
osm_ward_19563928,,09,Tường Hạ,xã,
osm_ward_19563929,,09,Tô Múa,xã,
osm_ward_19563930,,09,Tô Hiệu,phường,
osm_ward_19563931,,09,Thuận Châu,xã,
osm_ward_19563932,,09,Thảo Nguyên,phường,
osm_ward_19563933,,09,Tân Yên,xã,
osm_ward_19563934,,09,Tân Phong,xã,
osm_ward_19563935,,09,Tà Xùa,xã,
osm_ward_19563936,,09,Tạ Khoa,xã,
osm_ward_19563937,,09,Tà Hộc,xã,
osm_ward_19563938,,09,Suối Tọ,xã,
osm_ward_19563939,,09,Sốp Cộp,xã,
osm_ward_19563940,,09,Sông Mã,xã,
osm_ward_19563941,,09,Song Khủa,xã,
osm_ward_19563942,,09,Quỳnh Nhai,xã,
osm_ward_19563943,,09,Púng Bánh,xã,
osm_ward_19563944,,09,Phù Yên,xã,
osm_ward_19563945,,09,Phiêng Pằn,xã,
osm_ward_19563946,,09,Phiêng Khoài,xã,
osm_ward_19563947,,09,Phiêng Cằm,xã,
osm_ward_19563948,,09,Pắc Ngà,xã,
osm_ward_19563949,,09,Ngọc Chiến,xã,
osm_ward_19563950,,09,Nậm Ty,xã,
osm_ward_19563951,,09,Nậm Lầu,xã,
osm_ward_19563952,,09,Mường Sại,xã,
osm_ward_19563953,,09,Mường Lèo,xã,
osm_ward_19563954,,09,Mường Lạn,xã,
osm_ward_19563955,,09,Mường Lầm,xã,
osm_ward_19563956,,09,Mường La,xã,
osm_ward_19563957,,09,Mường Khiêng,xã,
osm_ward_19563958,,09,Mường Hung,xã,
osm_ward_19563959,,09,Mường Giôn,xã,
osm_ward_19563960,,09,Mường É,xã,
osm_ward_19563961,,09,Mường Cơi,xã,
osm_ward_19563962,,09,Mường Chiên,xã,
osm_ward_19563963,,09,Mường Chanh,xã,
osm_ward_19563964,,09,Mường Bú,xã,
osm_ward_19563965,,09,Mường Bang,xã,
osm_ward_19563966,,09,Mường Bám,xã,
osm_ward_19563967,,09,Muổi Nọi,xã,
osm_ward_19563968,,09,Mộc Sơn,phường,
osm_ward_19563969,,09,Mộc Châu,phường,
osm_ward_19563970,,09,Mai Sơn,xã,
osm_ward_19563971,,09,Lóng Sập,xã,
osm_ward_19563972,,09,Lóng Phiêng,xã,
osm_ward_19563973,,09,Long Hẹ,xã,
osm_ward_19563974,,09,Kim Bon,xã,
osm_ward_19563975,,09,Huổi Một,xã,
osm_ward_19563976,,09,Gia Phù,xã,
osm_ward_19563977,,09,Đoàn Kết,xã,
osm_ward_19563978,,09,Co Mạ,xã,
osm_ward_19563979,,09,Chiềng Sung,xã,
osm_ward_19563980,,09,Chiềng Sơn,xã,
osm_ward_19563981,,09,Chiềng Sơ,xã,
osm_ward_19563982,,09,Chiềng Sinh,phường,
osm_ward_19563983,,09,Chiềng Sại,xã,
osm_ward_19563984,,09,Chiềng Mung,xã,
osm_ward_19563985,,09,Chiềng Mai,xã,
osm_ward_19563986,,09,Chiềng Lao,xã,
osm_ward_19563987,,09,Chiềng La,xã,
osm_ward_19563988,,09,Chiềng Khương,xã,
osm_ward_19563989,,09,Chiềng Khoong,xã,
osm_ward_19563990,,09,Chiềng Hoa,xã,
osm_ward_19563991,,09,Chiềng Hặc,xã,
osm_ward_19563992,,09,Chiềng Cơi,phường,
osm_ward_19563993,,09,Chiềng An,phường,
osm_ward_19563994,,09,Bó Sinh,xã,
osm_ward_19563995,,09,Bình Thuận,xã,
osm_ward_19563996,,09,Bắc Yên,xã,
osm_ward_19567356,,18,Kha Sơn,xã,
osm_ward_19567357,,18,Phú Bình,xã,
osm_ward_19567358,,18,Điềm Thụy,xã,
osm_ward_19567359,,18,Bách Quang,phường,
osm_ward_19567360,,18,Sông Công,phường,
osm_ward_19567361,,18,Bá Xuyên,phường,
osm_ward_19567362,,18,Tân Khánh,xã,
osm_ward_19567363,,18,Tân Thành,xã,
osm_ward_19567364,,18,Trại Cau,xã,
osm_ward_19567365,,18,Nam Hòa,xã,
osm_ward_19567366,,18,Văn Hán,xã,
osm_ward_19567367,,18,Đồng Hỷ,xã,
osm_ward_19567368,,18,Tân Cương,xã,
osm_ward_19567369,,18,Quân Chu,xã,
osm_ward_19567370,,18,Vạn Phú,xã,
osm_ward_19567371,,18,Đại Phúc,xã,
osm_ward_19567372,,18,Đại Từ,xã,
osm_ward_19567373,,18,La Bằng,xã,
osm_ward_19567374,,18,An Khánh,xã,
osm_ward_19571184,,08,Xa Dung,xã,
osm_ward_19571185,,08,Tuần Giáo,xã,
osm_ward_19571186,,08,Tủa Thàng,xã,
osm_ward_19571187,,08,Tủa Chùa,xã,
osm_ward_19571188,,08,Tìa Dình,xã,
osm_ward_19571189,,08,Thanh Yên,xã,
osm_ward_19571190,,08,Thanh Nưa,xã,
osm_ward_19571191,,08,Thanh An,xã,
osm_ward_19571192,,08,Sính Phình,xã,
osm_ward_19571193,,08,Sín Chải,xã,
osm_ward_19571194,,08,Si Pa Phìn,xã,
osm_ward_19571195,,08,Sáng Nhè,xã,
osm_ward_19571196,,08,Sam Mứn,xã,
osm_ward_19571197,,08,Quảng Lâm,xã,
osm_ward_19571198,,08,Quài Tở,xã,
osm_ward_19571199,,08,Pú Nhung,xã,
osm_ward_19571200,,08,Pu Nhi,xã,
osm_ward_19571201,,08,Phình Giàng,xã,
osm_ward_19571202,,08,Pa Ham,xã,
osm_ward_19571203,,08,Núa Ngam,xã,
osm_ward_19571204,,08,Nậm Nèn,xã,
osm_ward_19571205,,08,Nà Tấu,xã,
osm_ward_19571206,,08,Na Son,xã,
osm_ward_19571207,,08,Na Sang,xã,
osm_ward_19571208,,08,Nà Hỳ,xã,
osm_ward_19571209,,08,Nà Bủng,xã,
osm_ward_19571210,,08,Mường Tùng,xã,
osm_ward_19571211,,08,Mường Thanh,phường,
osm_ward_19571212,,08,Mường Pồn,xã,
osm_ward_19571213,,08,Mường Phăng,xã,
osm_ward_19571214,,08,Mường Nhà,xã,
osm_ward_19571215,,08,Mường Mùn,xã,
osm_ward_19571216,,08,Mường Luân,xã,
osm_ward_19571217,,08,Mường Lay,phường,
osm_ward_19571218,,08,Mường Lạn,xã,
osm_ward_19571219,,08,Mường Chà,xã,
osm_ward_19571220,,08,Mường Ảng,xã,
osm_ward_19571221,,08,Điện Biên Phủ,phường,
osm_ward_19571222,,08,Chiềng Sinh,xã,
osm_ward_19571223,,08,Chà Tở,xã,
osm_ward_19571224,,08,Búng Lao,xã,
osm_ward_19571500,,17,Yên Thành,xã,Yên Bái
osm_ward_19571501,,17,Yên Bình,xã,Yên Bái
osm_ward_19571502,,17,Yên Bái,phường,Yên Bái
osm_ward_19571503,,17,Y Tý,xã,Lào Cai
osm_ward_19571504,,17,Xuân Quang,xã,Lào Cai
osm_ward_19571505,,17,Xuân Hòa,xã,Lào Cai
osm_ward_19571506,,17,Xuân Ái,xã,Yên Bái
osm_ward_19571507,,17,Võ Lao,xã,Lào Cai
osm_ward_19571508,,17,Việt Hồng,xã,Yên Bái
osm_ward_19571509,,17,Văn Phú,phường,Yên Bái
osm_ward_19571510,,17,Văn Chấn,xã,Yên Bái
osm_ward_19571511,,17,Văn Bàn,xã,Lào Cai
osm_ward_19571512,,17,Tú Lệ,xã,Yên Bái
osm_ward_19571513,,17,Trung Tâm,phường,Yên Bái
osm_ward_19571514,,17,Trịnh Tường,xã,Lào Cai
osm_ward_19571515,,17,Trấn Yên,xã,Yên Bái
osm_ward_19571516,,17,Trạm Tấu,xã,Yên Bái
osm_ward_19571517,,17,Thượng Hà,xã,Lào Cai
osm_ward_19571518,,17,Thượng Bằng La,xã,Yên Bái
osm_ward_19571519,,17,Thác Bà,xã,Yên Bái
osm_ward_19571520,,17,Tằng Loỏng,xã,Lào Cai
osm_ward_19571521,,17,Tân Lĩnh,xã,Yên Bái
osm_ward_19571522,,17,Tân Hợp,xã,Yên Bái
osm_ward_19571523,,17,Tà Xi Láng,xã,Yên Bái
osm_ward_19571524,,17,Tả Củ Tỷ,xã,Lào Cai
osm_ward_19571525,,17,Sơn Lương,xã,Yên Bái
osm_ward_19571526,,17,Sín Chéng,xã,Lào Cai
osm_ward_19571527,,17,Si Ma Cai,xã,Lào Cai
osm_ward_19571528,,17,Quy Mông,xã,Yên Bái
osm_ward_19571529,,17,Púng Luông,xã,Yên Bái
osm_ward_19571530,,17,Phúc Lợi,xã,Yên Bái
osm_ward_19571531,,17,Phúc Khánh,xã,Lào Cai
osm_ward_19571532,,17,Phong Hải,xã,Lào Cai
osm_ward_19571533,,17,Phong Dụ Thượng,xã,Yên Bái
osm_ward_19571534,,17,Phong Dụ Hạ,xã,Yên Bái
osm_ward_19571535,,17,Phình Hồ,xã,Yên Bái
osm_ward_19571536,,17,Pha Long,xã,Lào Cai
osm_ward_19571537,,17,Nghĩa Tâm,xã,Yên Bái
osm_ward_19571538,,17,Nghĩa Lộ,phường,Yên Bái
osm_ward_19571539,,17,Nghĩa Đô,xã,Lào Cai
osm_ward_19571540,,17,Nậm Xé,xã,Lào Cai
osm_ward_19571541,,17,Nam Cường,phường,Yên Bái
osm_ward_19571542,,17,Nậm Có,xã,Yên Bái
osm_ward_19571543,,17,Nậm Chày,xã,Lào Cai
osm_ward_19571544,,17,Mường Lai,xã,Yên Bái
osm_ward_19571545,,17,Mường Khương,xã,Lào Cai
osm_ward_19571546,,17,Mường Hum,xã,Lào Cai
osm_ward_19571547,,17,Mù Cang Chải,xã,Yên Bái
osm_ward_19571548,,17,Mỏ Vàng,xã,Yên Bái
osm_ward_19571549,,17,Minh Lương,xã,Lào Cai
osm_ward_19571550,,17,Mậu A,xã,Yên Bái
osm_ward_19571551,,17,Lương Thịnh,xã,Yên Bái
osm_ward_19571552,,17,Lùng Phình,xã,Lào Cai
osm_ward_19571553,,17,Lục Yên,xã,Yên Bái
osm_ward_19571554,,17,Liên Sơn,xã,Yên Bái
osm_ward_19571555,,17,Lao Chải,xã,Yên Bái
osm_ward_19571556,,17,Lâm Thượng,xã,Yên Bái
osm_ward_19571557,,17,Lâm Giang,xã,Yên Bái
osm_ward_19571558,,17,Khao Mang,xã,Yên Bái
osm_ward_19571559,,17,Khánh Yên,xã,Lào Cai
osm_ward_19571560,,17,Khánh Hòa,xã,Yên Bái
osm_ward_19571561,,17,Hưng Khánh,xã,Yên Bái
osm_ward_19571562,,17,Hạnh Phúc,xã,Yên Bái
osm_ward_19571563,,17,Gia Phú,xã,Lào Cai
osm_ward_19571564,,17,Gia Hội,xã,Yên Bái
osm_ward_19571565,,17,Dương Quỳ,xã,Lào Cai
osm_ward_19571566,,17,Đông Cuông,xã,Yên Bái
osm_ward_19571567,,17,Dền Sáng,xã,Lào Cai
osm_ward_19571568,,17,Cốc San,xã,Lào Cai
osm_ward_19571569,,17,Cốc Lầu,xã,Lào Cai
osm_ward_19571570,,17,Chiềng Ken,xã,Lào Cai
osm_ward_19571571,,17,Chế Tạo,xã,Yên Bái
osm_ward_19571572,,17,Châu Quế,xã,Yên Bái
osm_ward_19571573,,17,Chấn Thịnh,xã,Yên Bái
osm_ward_19571574,,17,Cầu Thia,phường,Yên Bái
osm_ward_19571575,,17,Cát Thịnh,xã,Yên Bái
osm_ward_19571576,,17,Cao Sơn,xã,Lào Cai
osm_ward_19571577,,17,Cảm Nhân,xã,Yên Bái
osm_ward_19571578,,17,Bát Xát,xã,Lào Cai
osm_ward_19571579,,17,Bảo Yên,xã,Lào Cai
osm_ward_19571580,,17,Bảo Thắng,xã,Lào Cai
osm_ward_19571581,,17,Bảo Nhai,xã,Lào Cai
osm_ward_19571582,,17,Bảo Hà,xã,Lào Cai
osm_ward_19571583,,17,Bảo Ái,xã,Yên Bái
osm_ward_19571584,,17,Bản Xèo,xã,Lào Cai
osm_ward_19571585,,17,Bản Liền,xã,Lào Cai
osm_ward_19571586,,17,Bản Lầu,xã,Lào Cai
osm_ward_19571587,,17,Bắc Hà,xã,Lào Cai
osm_ward_19571588,,17,Âu Lâu,phường,Yên Bái
osm_ward_19571589,,17,A Mú Sung,xã,Lào Cai
osm_ward_2766949,,02,Phú Thuận,phường,
osm_ward_2766950,,02,Tân Hưng,phường,
osm_ward_2766953,,02,Tân Mỹ,phường,
osm_ward_2766956,,02,Tân Thuận,phường,
osm_ward_3610160,,02,Rạch Dừa,phường,
osm_ward_3610162,,02,Vũng Tàu,phường,
osm_ward_3610170,,02,Phước Thắng,phường,
osm_ward_3610360,,02,Long Sơn,xã,
osm_ward_3610394,,02,Long Điền,xã,
osm_ward_3612628,,02,Côn Đảo,đặc khu,
osm_ward_3616747,,02,Tam Thắng,phường,
osm_ward_3769311,,03,Cát Hải,đặc khu,
osm_ward_3870770,,02,Đông Hòa,phường,
osm_ward_4132582,,02,Long Hương,phường,
osm_ward_4137054,,02,Tam Long,phường,
osm_ward_4139667,,02,Bà Rịa,phường,
osm_ward_5485503,,02,Long Hải,xã,
osm_ward_5485644,,02,Phú Mỹ,phường,
osm_ward_5485645,,02,Tân Phước,phường,
osm_ward_6190340,,02,Đất Đỏ,xã,
osm_ward_6890889,,02,Phú Thạnh,phường,
osm_ward_6890890,,02,Phú Thọ Hòa,phường,
osm_ward_6890891,,02,Tân Phú,phường,
osm_ward_6892359,,02,Tân Sơn Nhì,phường,
osm_ward_6892362,,02,Tây Thạnh,phường,
osm_ward_6915821,,02,An Lạc,phường,
osm_ward_6915823,,02,Bình Hưng Hòa,phường,
osm_ward_6915940,,02,Bình Tân,phường,
osm_ward_6915941,,02,Bình Trị Đông,phường,
osm_ward_6915944,,02,Tân Tạo,phường,
osm_ward_6928030,,02,Trung Mỹ Tây,phường,
osm_ward_6928153,,02,Đông Hưng Thuận,phường,
osm_ward_6928155,,02,Tân Thới Hiệp,phường,
osm_ward_6941014,,02,Thới An,phường,
osm_ward_6941018,,02,An Phú Đông,phường,
osm_ward_7045696,,23,Cồn Cỏ,đặc khu,Quảng Trị
osm_ward_7063089,,24,Rờ Kơi,xã,
osm_ward_7138136,,02,Thủ Đức,phường,
osm_ward_7138137,,02,Hiệp Bình,phường,
osm_ward_7144243,,02,Tam Bình,phường,
osm_ward_7148165,,05,Trường Xuân,xã,
osm_ward_7148173,,05,Thạnh Phú,xã,
osm_ward_7148174,,05,Thới Hưng,xã,
osm_ward_7148204,,05,Cờ Đỏ,xã,
osm_ward_7148208,,05,Trung Hưng,xã,
osm_ward_7148210,,05,Đông Hiệp,xã,
osm_ward_7149406,,05,Liêu Tú,xã,
osm_ward_7342307,,02,Long Bình,phường,
osm_ward_7342308,,02,Long Phước,phường,
osm_ward_7342511,,02,Long Trường,phường,
osm_ward_7342567,,02,Phước Long,phường,
osm_ward_7343271,,02,Tăng Nhơn Phú,phường,
osm_ward_7351897,,02,An Khánh,phường,
osm_ward_7364739,,02,Bình Trưng,phường,
osm_ward_7370760,,02,Cát Lái,phường,
osm_ward_7462674,,02,Bình Chánh,xã,
osm_ward_7462675,,02,Bình Hưng,xã,
osm_ward_7462676,,02,Bình Lợi,xã,
osm_ward_7462678,,02,Hưng Long,xã,
osm_ward_7463544,,02,Tân Nhựt,xã,
osm_ward_7463546,,02,Vĩnh Lộc,xã,
osm_ward_7463547,,02,Tân Vĩnh Lộc,xã,
osm_ward_7468177,,02,Cần Giờ,xã,
osm_ward_7468178,,02,An Thới Đông,xã,
osm_ward_7468179,,02,Bình Khánh,xã,
osm_ward_7468247,,02,Thạnh An,xã,
osm_ward_7621976,,02,An Nhơn Tây,xã,
osm_ward_7621978,,02,Bình Mỹ,xã,
