street_id,province_id,district_id,name,street_type
osm_street_way_319574419,04,,Đường Đồng Trí 6,street
osm_street_way_319574420,04,,Lý Chính Thắng,street
osm_street_way_319574422,04,,Kiệt 47 Hoàng Văn Thái,street
osm_street_way_319574423,04,,Kiệt 288 Hòa An 6,street
osm_street_way_319574424,04,,Đường Kiều Oánh Mậu,street
osm_street_way_319574425,04,,Đường Tôn Đản,street
osm_street_way_319574427,04,,Đường Tú Quỳ,street
osm_street_way_319574428,04,,Đường Thanh Tịnh,street
osm_street_way_319574430,04,,Đồng Trí 3,street
osm_street_way_319574431,04,,Kiệt 43 Nguyễn Đình Tứ,street
osm_street_way_319574432,04,,Kiệt 12 Tôn Đản,street
osm_street_way_319574434,04,,Đường Đoàn Hữu Trưng,street
osm_street_way_319575272,27,,Cổng Vàng,street
osm_street_way_319575283,27,,Đường D1,street
osm_street_way_319629946,05,,Cầu Mương Ngang,street
osm_street_way_319643971,05,,cấu Huyện đội,street
osm_street_way_319680586,29,,Đường 34 cũ,street
osm_street_way_319730259,06,,Đường Đặng Huy Tá,street
osm_street_way_319730260,06,,Đường Thuận Thiên,street
osm_street_way_319730266,06,,Đường Sông Bồ,street
osm_street_way_319730274,06,,Đường Đặng Vinh,street
osm_street_way_319730275,06,,Đường Trần Đăng Khoa,street
osm_street_way_319790115,02,,Cầu vượt Nguyễn Tri Phương,highway
osm_street_way_319851639,23,,Đường Phùng Hưng,street
osm_street_way_319851645,23,,Đường Võ Khắc Triển,street
osm_street_way_319851648,23,,Đường Mạc Kính Điển,street
osm_street_way_319851651,23,,Đường Nguyễn Lễ,street
osm_street_way_319889607,05,,Hẻm 33,street
osm_street_way_319891458,05,,Nguyễn Văn Thảnh,highway
osm_street_way_320112658,05,,Huỳnh Văn Đạt,street
osm_street_way_320112663,05,,Cầu Kênh Tuổi Trẻ,street
osm_street_way_320186995,24,,Đường tỉnh 637,highway
osm_street_way_320187002,25,,Đường tỉnh 637,highway
osm_street_way_320215424,05,,cấu Tân Qui,street
osm_street_way_320351738,25,,ĐH.33 Vĩnh Thạnh Vĩnh Sơn,street
osm_street_way_320379105,02,,Lê Thánh Tôn,street
osm_street_way_320452100,32,,Cầu Xã Khánh,highway
osm_street_way_320452103,32,,Cầu Kinh Sắn,street
osm_street_way_320452105,32,,Cầu Mười Bối,highway
osm_street_way_320452111,32,,Cầu Kiến Vàng,highway
osm_street_way_320452113,32,,Cầu Kinh Ông Huyện,highway
osm_street_way_320452116,32,,Cầu Kinh Lung Cái,highway
osm_street_way_320490430,21,,Đường tỉnh 392,highway
osm_street_way_320519081,29,,Hẻm 168 Ngô Quyền,street
osm_street_way_320519082,29,,Hẻm 208 Ngô Quyền,street
osm_street_way_320519084,29,,Châu Văn Liêm,street
osm_street_way_320520538,27,,Đường 25 Tháng 12,highway
osm_street_way_320520549,27,,Đường D10,street
osm_street_way_320520551,27,,Đường Cao Bá Quát,street
osm_street_way_320520552,27,,Đường Nguyễn Khuyến,street
osm_street_way_320521178,27,,Đường Lê Đại Hành,street
osm_street_way_320521179,27,,Đường Đinh Tiên Hoàng,street
osm_street_way_320521180,27,,Đường Lý Thường Kiệt,street
osm_street_way_320521181,27,,Đường Lý Thái Tổ,street
osm_street_way_320521184,27,,Đường Độc Lập,street
osm_street_way_320563953,10,,Đường Bà Triệu,highway
osm_street_way_320563955,10,,Lê Lợi,highway
osm_street_way_320563956,10,,Đường Trần Đăng Ninh,highway
osm_street_way_320563958,10,,Phố 17 tháng 10,highway
osm_street_way_320566445,10,,Đường Trần Hưng Đạo,highway
osm_street_way_320566448,10,,Đường Bắc Sơn,highway
osm_street_way_320566450,10,,"Quốc lộ 4A, Trùng Quán",highway
osm_street_way_320566452,10,,Đường tỉnh 235A,highway
osm_street_way_320567118,10,,Quốc lộ 4A. TT Thất Khê,highway
osm_street_way_320572634,15,,Quốc lộ 3,highway
osm_street_way_320607199,27,,Đường Điện Biên Phủ,street
osm_street_way_320607201,27,,Đường Nguyễn Thông,street
osm_street_way_320607216,27,,Đường Hoàng Diệu,street
osm_street_way_320626273,24,,Đường Ông Ích Khiêm,street
osm_street_way_320626274,24,,Đường Trần Phú,highway
osm_street_way_320626276,24,,Đường Huỳnh Thúc Kháng,street
osm_street_way_320626280,24,,Lý Thường Kiệt,street
osm_street_way_320626286,24,,Đường Trần Nguyên Hãn,street
osm_street_way_320626291,24,,Đường Phan Châu Trinh,highway
osm_street_way_320626294,24,,Chiến Thắng,street
osm_street_way_320626297,24,,Hoàng Hữu Nam,street
osm_street_way_320626298,24,,Trương Chí Cương,street
osm_street_way_320626303,24,,Đường Phan Quang,street
osm_street_way_320626304,24,,Đường Lê Duẩn,street
osm_street_way_320626305,24,,Đường Vũ Thành Năm,street
osm_street_way_320626306,24,,Lê Vĩnh Huy,street
osm_street_way_320626307,24,,Đường Trần Thuyết,street
osm_street_way_320626308,24,,Phó Đức Chính,street
osm_street_way_320626312,24,,Đường Văn Thị Thừa,street
osm_street_way_320626313,24,,Phạm Văn Xảo,street
osm_street_way_320626314,24,,Đường Trần Quang Khải,street
osm_street_way_320626316,24,,Văn Cao,street
osm_street_way_320626318,24,,Đỗ Đăng Tuyển,street
osm_street_way_320626319,24,,Đường Nguyễn Phan Vinh,street
osm_street_way_320626320,24,,Đinh Liệt,street
osm_street_way_320626323,24,,Nam Trân,street
osm_street_way_320626324,24,,Lê Đình Dương,street
osm_street_way_320626326,24,,Nguyễn Phong Sắc,street
osm_street_way_320626327,24,,Đường Lê Quang Sung,street
osm_street_way_320626328,24,,Đường N24,street
osm_street_way_320626330,24,,Trần Đại Nghĩa,street
osm_street_way_320626331,24,,Nguyễn Hiền,street
osm_street_way_320626334,24,,Phan Thành Tài,street
osm_street_way_320626337,24,,Đường Phan Bội Châu,highway
osm_street_way_320626338,24,,Đường 24 Tháng 3,street
osm_street_way_320626339,24,,Đường Phạm Hồng Thái,street
osm_street_way_320626340,24,,Đường Bùi Thị Xuân,street
osm_street_way_320626341,24,,Nguyễn Thành Hãn,street
osm_street_way_320626342,24,,Đường Phạm Nhữ Tăng,street
osm_street_way_320626343,24,,Phạm Như Sương,street
osm_street_way_320626344,24,,Bạch Đằng,street
osm_street_way_320626345,24,,Đỗ Quang,street
osm_street_way_320626347,24,,Trần Đình Tri,street
osm_street_way_320626351,24,,Duy Tân,street
osm_street_way_320626353,24,,Nguyễn Duy Hiệu,street
osm_street_way_320626355,24,,Huỳnh Ngọc Huệ,street
osm_street_way_320626356,24,,Đặng Dung,street
osm_street_way_320626357,24,,Đường Phạm Ngũ Lão,street
osm_street_way_320626358,24,,Lê Trung Đình,street
osm_street_way_320626360,24,,Trần Quý Cáp,street
osm_street_way_320626364,24,,Đường Đỗ Thế Chấp,street
osm_street_way_320626367,24,,Đường Tiểu La,street
osm_street_way_320626368,24,,Đường Tôn Đức Thắng,street
osm_street_way_320626369,24,,Thái Phiên,street
osm_street_way_320626370,24,,Điện Biên Phủ,street
osm_street_way_320626371,24,,Đường Nguyễn Trác,street
osm_street_way_320626372,24,,Đường Nguyễn Xuân Hữu,street
osm_street_way_320626373,24,,Đường Trần Dư,street
osm_street_way_320626374,24,,Nguyễn Dục,street
osm_street_way_320632324,20,,Đường Đấu Mã,street
osm_street_way_320632553,20,,Ngõ 200 Đường Hoàng Quốc Việt,street
osm_street_way_320633292,20,,Đường Bà Chúa Kho,street
osm_street_way_320633293,20,,Quốc lộ 1A cũ,street
osm_street_way_320634957,20,,Đường Xương Giang,highway
osm_street_way_320639612,20,,Đường Bình Than,highway
osm_street_way_320640853,20,,Đường Lý Thánh Tông,street
osm_street_way_320640854,20,,Đường Nguyễn Quyền,street
osm_street_way_320640855,20,,Phố Trần Khánh Hưng,street
osm_street_way_320640856,20,,Phố Nguyễn Đương Hồ,street
osm_street_way_320640858,20,,Phố Nguyễn Hoằng Nghị,street
osm_street_way_320640859,01,,Đường Phạm Ngũ Lão,street
osm_street_way_320641468,20,,Đường Lê Thánh Tông,street
osm_street_way_320641471,20,,Đường Võ Cường 114,street
osm_street_way_320641472,20,,Đường Võ Cường 103,street
osm_street_way_320641474,20,,Đường Triệu Việt Vương,street
osm_street_way_320641475,20,,Phố Hoàng Sĩ Khải,street
osm_street_way_320641479,20,,Đường Võ Cường 101,street
osm_street_way_320641481,20,,Đường Võ Cường 97,street
osm_street_way_320641482,20,,Đường Võ Cường 110,street
osm_street_way_320641483,20,,Đường Võ Cường 99,street
osm_street_way_320641484,20,,Phố Phan Huy Chú,street
osm_street_way_320641485,20,,Phố Nguyễn Khuyến,street
osm_street_way_320641490,20,,TC 08,street
osm_street_way_320642719,20,,Phố Vũ Mộng Nguyên,street
osm_street_way_320642721,20,,Đường Võ Cường 89,street
osm_street_way_320642722,20,,Đường Võ Cường 87,street
osm_street_way_320642723,20,,Đường Võ Cường 85,street
osm_street_way_320642724,20,,Phố Nguyễn Hiền,street
osm_street_way_320642725,20,,Đường Võ Cường 90,street
osm_street_way_320642726,20,,Đường Võ Cường 79,street
osm_street_way_320642727,20,,Đường Võ Cường 92,street
osm_street_way_320642728,20,,Đường Võ Cường 73,street
osm_street_way_320642729,20,,Phố Đoàn Phú Tứ,street
osm_street_way_320642732,20,,Đường Võ Cường 71,street
osm_street_way_320643185,20,,Đường Lê Lai,street
osm_street_way_320643187,20,,Phố Thái Thuận,street
osm_street_way_320643188,20,,Đường Võ Cường 86,street
osm_street_way_320643189,20,,Đường Võ Cường 82,street
osm_street_way_320643190,20,,Phố Nguyễn Đình Chiểu,street
osm_street_way_320643191,20,,Đường Võ Cường 84,street
osm_street_way_321069005,29,,Đường III,street
osm_street_way_321069027,04,,Kiệt 463 Trưng Nữ Vương,street
osm_street_way_321069032,04,,Kiệt 42 Nguyễn Thành Hân,street
osm_street_way_321069034,04,,Kiệt 626 Trưng Nữ Vương,street
osm_street_way_321069035,04,,Kiệt 40 Nguyễn Hữu Thọ,street
osm_street_way_321069042,04,,Kiệt 433 Trưng Nữ Vương,alley
osm_street_way_321069043,04,,Kiệt 46 Nguyễn Thành Hân,street
osm_street_way_321069045,04,,Đường Nguyễn Thành Hân,street
osm_street_way_321069046,04,,Hem 05 Kiệt 38A Nguyễn Hữu Thọ,street
osm_street_way_321069053,04,,Kiệt 459 Trưng Nữ Vương,street
osm_street_way_321071008,24,,Cầu Hà Kiều,street
osm_street_way_321071009,24,,Phan Tình,street
osm_street_way_321071015,24,,Nguyễn Thuật,street
osm_street_way_321071022,24,,Tiểu La,highway
osm_street_way_321071024,24,,Trần Thị Lý,street
osm_street_way_321071025,24,,Đường Đinh Đạt,street
osm_street_way_321072593,27,,Đường 3 Tháng 2,street
osm_street_way_321136974,29,,Đường Đông Hòa 3,street
osm_street_way_321136988,29,,Đường Đông Hòa 5,street
osm_street_way_321136992,29,,Đường Đông Hòa 7,street
osm_street_way_321136995,29,,Đường Đông Hòa 9,street
osm_street_way_321137012,29,,Đường D09,street
osm_street_way_321233330,29,,KP. Mỹ Khoan,street
osm_street_way_321233361,29,,Hẻm 405 Lý Thái Tổ,street
osm_street_way_321233439,29,,Hẻm 220 Hùng Vương,street
osm_street_way_321396637,29,,Mỹ Xuân Ngãi Giao,street
osm_street_way_321470324,15,,Cầu Lý Bôn,highway
osm_street_way_321471536,16,,Đường Lộc Viễn Tài,street
osm_street_way_321472947,30,,Đường số 14A,street
osm_street_way_321478909,16,,Quốc lộ 34,highway
osm_street_way_321479872,16,,Đường Trần Hưng Đạo,street
osm_street_way_321480421,16,,Đường Nguyễn Thái Học,highway
osm_street_way_321485205,30,,Đất Sét Bến Củi,highway
osm_street_way_321485206,30,,Đường tỉnh 789B,highway
osm_street_way_321485209,30,,Đường tỉnh 787,highway
osm_street_way_321485210,30,,Cầu Kênh Đông,highway
osm_street_way_321485217,30,,Đường An Nhơn Tây,street
osm_street_way_321485224,30,,Đường 509,street
osm_street_way_321485226,30,,Thích Quảng Đức,street
osm_street_way_321485228,30,,Tỉnh lộ 7,highway
osm_street_way_321486945,17,,Quốc lộ 279,highway
osm_street_way_321495112,17,,Đường Hồng Hà,street
osm_street_way_321496469,30,,Cầu Bến Củi,highway
osm_street_way_321496473,30,,Cầu K18,highway
osm_street_way_321497855,29,,Cầu Phước Hưng,highway
osm_street_way_321497857,29,,Chi Lăng,street
osm_street_way_321497871,29,,Trương Văn Bang,street
osm_street_way_321497927,17,,"Quốc lộ 4D, Trung Chải",highway
osm_street_way_321535354,05,,cầu Trường Học,street
osm_street_way_321564421,02,,Cầu Ba Son,highway
osm_street_way_321568092,27,,Đường tỉnh 720,highway
osm_street_way_321568093,27,,Đường tỉnh 766,highway
osm_street_way_321568099,27,,Cách Mạng Tháng Tám,highway
osm_street_way_321568104,27,,Đường Ngô Tất Tố,street
osm_street_way_321568108,29,,Đường Phù Đổng Thiên Vương,street
osm_street_way_321568110,29,,Đường Phan Văn Trị,street
osm_street_way_321568111,29,,Đường Duy Tân,street
osm_street_way_321568112,29,,Đường Trần Quý Cáp,street
osm_street_way_321568113,29,,Đường Bà Huyện Thanh Quan,street
osm_street_way_321568114,29,,Đường Trần Quang Khải,street
osm_street_way_321568117,29,,Đường Tô Vĩnh Diện,street
osm_street_way_321568118,27,,Đường Mạc Thị Bưởi,street
osm_street_way_321568119,29,,Vòng xoay Võ Xu,highway
osm_street_way_321568124,29,,Đường Trần Bình Trọng,street
osm_street_way_321568126,29,,Đường Tô Hiến Thành,street
osm_street_way_321568128,27,,Đường Đào Duy Từ,street
osm_street_way_321568129,27,,Đường Bế Văn Đàn,street
osm_street_way_321568130,29,,Đường Trần Thủ Độ,street
osm_street_way_321568135,29,,Đường Hoàng Diệu,street
osm_street_way_321568137,27,,Đường Đoàn Thị Điểm,street
osm_street_way_321568150,29,,Đường Cao Bá Đạt,street
osm_street_way_321568152,29,,Đường Ngô Gia Tự,street
osm_street_way_321568153,27,,Đường Lê Quý Đôn,street
osm_street_way_321568156,29,,Đường Phạm Ngọc Thạch,street
osm_street_way_321568160,29,,Đường Nguyễn Hội,street
osm_street_way_321568161,27,,Đường Tô Ngọc Vân,street
osm_street_way_321568288,02,,Trần Quý Kiên,street
osm_street_way_321568782,32,,Đường Thái Thị Còn,street
osm_street_way_321568784,32,,Đường Tổ 15 16,street
osm_street_way_321568858,02,,Hẻm 618/51 Quang Trung,street
osm_street_way_321568865,02,,Hẻm 638 Quang Trung,street
osm_street_way_321568866,02,,Hẻm 618/13 Quang Trung,street
osm_street_way_321579029,02,,Thới An 5,street
osm_street_way_321579030,02,,Trần Văn Lắm,street
osm_street_way_321579031,02,,Thới An 8,street
osm_street_way_321808116,29,,Đường Phạm Văn Đồng,highway
osm_street_way_321814172,12,,Phố Phạm Xuân Bích,street
osm_street_way_321872742,22,,Cầu Phủ Lý,highway
osm_street_way_321875639,22,,Cầu Câu Tử,highway
osm_street_way_321875640,22,,Đường Lý Nhân Tông,highway
osm_street_way_321906064,25,,Ngô Thời Nhậm,street
osm_street_way_321989605,27,,Bến Chương Dương,highway
osm_street_way_321989613,27,,Hòa Bình,street
osm_street_way_321989667,27,,Hẻm 132 Đinh Bộ Lĩnh,street
osm_street_way_321989677,27,,Đường Hoàng Cầm,street
osm_street_way_321989685,27,,Hẻm 02,street
osm_street_way_321989688,27,,Đường Hoàng Quốc Việt,street
osm_street_way_321989691,27,,Đường Lâm Hồng Long,street
osm_street_way_321989692,27,,Ngã tư Quân Cảnh,highway
osm_street_way_321989693,27,,Hẻm 108 Trương Vĩnh Ký,street
osm_street_way_321989709,27,,Hẻm 08 Nguyễn Đình Chiểu,street
osm_street_way_321989715,27,,Đường Hoàng Hoa Thám,street
osm_street_way_321989772,27,,Đường Trần Đăng Ninh,street
osm_street_way_322107914,22,,Quốc lộ 1A cũ,highway
osm_street_way_322112142,27,,Hẻm 94,street
osm_street_way_322112174,27,,Hẻm 243 Ngô Quyền,street
osm_street_way_322112274,27,,Đường Đặng Văn Ngữ,street
osm_street_way_322112412,27,,Hẻm 02 Đường Bùi Thị Xuân,street
osm_street_way_322112535,27,,Đường Hoàng Bích Sơn,street
osm_street_way_322142359,02,,Cầu vượt Lăng Cha Cả,highway
osm_street_way_322168624,02,,Hẻm 558 Bình Quới,street
osm_street_way_322170774,02,,Hẻm 558/66 Bình Quới,street
osm_street_way_322170777,02,,Nguyễn Duy Hiệu,street
osm_street_way_322170779,02,,Lotus,street
osm_street_way_322170782,02,,Lily,street
osm_street_way_322172167,29,,Đoàn Hữu Trưng,street
osm_street_way_322172169,02,,Giang Văn Minh,street
osm_street_way_322205214,22,,Đường An Vũ,street
osm_street_way_322232138,29,,Hẻm 627 Cách Mạng Tháng Tám,street
osm_street_way_322232149,29,,Hẻm 327 Cách Mạng Tháng 8,street
osm_street_way_322232171,29,,Hẻm 227 Đường Tỉnh 741,street
osm_street_way_322232197,29,,Hẻm 158 Cách Mạng Tháng Tám,street
osm_street_way_322232203,29,,Hẻm 282 Đường Tỉnh 741,street
osm_street_way_322272538,04,,Đường Bàu Mạc 10,street
osm_street_way_322272540,04,,Đường Bàu Mạc 9,street
osm_street_way_322397065,29,,Đường Phước Thành,street
osm_street_way_322397067,29,,Đường Huỳnh Thị Chấu,street
osm_street_way_322397070,29,,Đường Phước Tiến,street
osm_street_way_322397073,29,,Đường Hai Bà Trưng,street
osm_street_way_322397076,29,,Đường Vinh Sơn,street
osm_street_way_322397077,29,,Đường Bùi Thị Xuân,street
osm_street_way_322597485,29,,Đường Long Đức Lộc An,street
osm_street_way_322597526,29,,Hẻm 27 Lê Quang Định,street
osm_street_way_322654855,07,,Cầu Hang Tôm,highway
osm_street_way_322654877,07,,Cầu Bản Xá,highway
osm_street_way_322657260,08,,Nguyễn Chí Thanh,street
osm_street_way_322661284,08,,Quốc lộ 279,highway
osm_street_way_322683816,08,,Đèo Pha Đin,highway
osm_street_way_322692848,30,,Đường An Sơn 01,street
osm_street_way_322692851,29,,Cầu Cây Trâm,highway
osm_street_way_322692859,30,,Phan Đình Phùng,street
osm_street_way_322692861,30,,Đường bờ bao sông SG,street
osm_street_way_322692864,29,,Đường Lái Thiêu 58,street
osm_street_way_322692865,29,,Đường Lái Thiêu 27,street
osm_street_way_322692866,30,,Đường Cầu Tàu,street
osm_street_way_322692869,30,,Bờ Bao ven sông Sài Gòn,street
osm_street_way_322692870,30,,Đường An Sơn 45,street
osm_street_way_322692872,30,,Bình Đức,street
osm_street_way_322692873,29,,Đường Lái Thiêu 41,street
osm_street_way_322692879,30,,Đường Bình Nhâm 16,street
osm_street_way_322692880,30,,Đường An Sơn 02,street
osm_street_way_322692888,29,,Đường Lái Thiêu 53,street
osm_street_way_322692891,30,,Đường An Sơn 30,street
osm_street_way_322692899,30,,Đường Thạnh Quý,street
osm_street_way_322692909,29,,Đường Bình Nhâm 16,street
osm_street_way_322693888,19,,Đường Phùng Khắc Khoan,street
osm_street_way_322696615,01,,Đường Yên Sơn,street
osm_street_way_322700725,17,,Đường Ngũ Chỉ Sơn,highway
osm_street_way_322860985,30,,Đường Lái Thiêu 79,street
osm_street_way_322860986,30,,Đường Lái Thiêu 80,street
osm_street_way_322861001,30,,Phó Đức Chính,street
osm_street_way_322861004,30,,Đường Bạch Đằng,street
osm_street_way_322871149,29,,Đường Lái Thiêu 16,street
osm_street_way_322872788,02,,Thạnh Lộc 56,street
osm_street_way_322872789,02,,Đường Thạnh Xuân 52,street
osm_street_way_322872791,30,,Thạnh Lộc 57,street
osm_street_way_322872794,02,,Thạnh Lộc 49,street
osm_street_way_322872795,02,,Thạnh Lộc 47,street
osm_street_way_322872798,30,,Thạnh Lộc 54,street
osm_street_way_322872799,02,,Thạnh Lộc 53,street
osm_street_way_322872801,02,,Thạnh Lộc 50,street
osm_street_way_322872802,02,,Thạnh Lộc 48,street
osm_street_way_322875677,30,,Nhị Bình 17,street
osm_street_way_322875678,02,,Thạnh Xuân 47,street
osm_street_way_322875679,02,,Thạnh Xuân 48,street
osm_street_way_322875680,02,,Thạnh Lộc 41,street
osm_street_way_322875682,02,,Đường Thạnh Lộc 40,street
osm_street_way_322875683,02,,Thạnh Xuân 43,street
osm_street_way_322875690,02,,Thạnh Xuân 38,street
osm_street_way_322875693,02,,Cống Hộp Số 2,street
osm_street_way_322875699,02,,Hẻm 5 Thạnh Lộc 41,street
osm_street_way_322875709,02,,Hẻm 8 Đường Thạnh Xuân 40,street
osm_street_way_322875714,02,,Hẻm 40 Thạnh Lộc 44,street
osm_street_way_322875715,02,,Thạnh Xuân 39,street
osm_street_way_322875716,02,,Thạnh Lộc 43,street
osm_street_way_322879712,02,,Vĩnh Phú 33,street
osm_street_way_322879713,02,,Đường Vĩnh Phú 38A,street
osm_street_way_322879714,02,,Đường Vĩnh Phú 40,street
osm_street_way_322879716,02,,Vĩnh Phú 38,street
osm_street_way_322879727,02,,Vĩnh Phú 35,street
osm_street_way_322880641,02,,Đường Thạnh Xuân 25,street
osm_street_way_322880643,02,,Thạnh Lộc 38,street
osm_street_way_322880646,02,,Đường Vào Cầu Ba Tấn,street
osm_street_way_322889008,30,,Đường Đt 7 4A,street
osm_street_way_322889009,30,,Đông Thạnh 6,street
osm_street_way_322889011,30,,Đường Đông Thạnh 7 1,street
osm_street_way_322889019,30,,Đường Đt 7 4,street
osm_street_way_322889021,02,,Đông Thạnh 3,street
osm_street_way_322889027,02,,Đông Thạnh 4,street
osm_street_way_322889046,30,,Đông Thạnh 4 2,street
osm_street_way_322889047,30,,Nguyễn Thị Dễ,street
osm_street_way_322889048,30,,Đường Trần Văn Danh,street
osm_street_way_322889058,30,,Đường ĐT 7 3,street
osm_street_way_322889069,30,,Đông Thạnh 3,street
osm_street_way_322889084,30,,Đường Nhánh 1,street
osm_street_way_322889109,30,,Đông Thạnh 5,street
osm_street_way_322889111,30,,Đông Thạnh 3 4,street
osm_street_way_322889112,30,,Đường Đông Thạnh 7 2,street
osm_street_way_322889116,02,,Đông Thạnh 4 2 Nhánh 1,street
osm_street_way_322889884,30,,Lê Văn Khương,highway
osm_street_way_322993687,02,,Vĩnh Phú 32,street
osm_street_way_322993692,02,,Hẻm 273 Quốc Lộ 13 Cũ,street
osm_street_way_322993699,02,,Vĩnh Phú 25,street
osm_street_way_322993703,02,,Vĩnh Phú 03,street
osm_street_way_322993705,02,,Vĩnh Phú 10,street
osm_street_way_322993708,02,,Vĩnh Phú 6,street
osm_street_way_322993710,02,,Vĩnh Phú 26,street
osm_street_way_322993713,02,,Vĩnh Phú 21,street
osm_street_way_323050258,02,,Hẻm 350 Đường T15,street
osm_street_way_323050271,02,,Đường Thạnh Lộc 27,street
osm_street_way_323598079,29,,Vũng Thiện,street
osm_street_way_323598083,29,,Hẻm 32 Vũng Thiện,street
osm_street_way_323598090,29,,Hẻm 54 Nguyễn Thị Khắp,street
osm_street_way_323602575,29,,Đường Bình Hòa 26,street
osm_street_way_323602602,02,,Đường Bình Hoà 16,street
osm_street_way_323602619,29,,Đường Bình Hòa 34,street
osm_street_way_323602623,29,,Đường Bình Hòa 25,street
osm_street_way_323602629,29,,Đương Sô 2,street
osm_street_way_323613685,29,,Hẻm 300 Lý Thường Kiệt,street
osm_street_way_323613700,29,,Trần Khánh Dư,street
osm_street_way_323613727,29,,Nguyễn Hiền,street
osm_street_way_323613731,29,,Đường Tổ 18 21,street
osm_street_way_323613733,29,,Đường Phạm Ngũ Lão,street
osm_street_way_323613738,29,,Đường Tổ 12,street
osm_street_way_323613742,29,,Trần Nguyên Hãn,street
osm_street_way_323745757,27,,Đường Hồ Xuân Hương,street
osm_street_way_323745758,27,,Đường Nguyễn Viết Xuân,street
osm_street_way_323745855,27,,Đường ven biển Hòa Thắng Hòa Phú,highway
osm_street_way_323745916,27,,Đề Thám,street
osm_street_way_323782508,27,,Cầu Trà Long,highway
osm_street_way_324016023,27,,Nguyễn Trọng Kỷ,highway
osm_street_way_324237739,27,,Đường 22 Tháng 8,street
osm_street_way_324237799,27,,Nguyễn Hiến Lê,street
osm_street_way_324237814,27,,Ngô Đức Diễn,street
osm_street_way_324237822,27,,Nguyễn Duy Trinh,street
osm_street_way_324549022,01,,Ngõ 29 Phố Khương Hạ,street
osm_street_way_324753876,27,,Nguyễn Công Hoan,street
osm_street_way_324753885,27,,Nguyễn Khắc Viện,street
osm_street_way_324753917,27,,Nguyễn Thị Ngọc Oanh,street
osm_street_way_324756076,27,,Triệu Quốc Đạt,street
osm_street_way_324951269,24,,Chu Huy Mân,street
osm_street_way_324951274,24,,Phan Châu Trinh,street
osm_street_way_324951282,24,,Võ Nguyên Giáp,street
osm_street_way_324951286,24,,Phạm Ngọc Thạch,street
osm_street_way_325125216,28,,Miếu Bà,street
osm_street_way_325359646,20,,Đường Lư Giang,street
osm_street_way_325363410,20,,Đường Lê Lợi,highway
osm_street_way_325363590,20,,Hùng Vương,highway
osm_street_way_325368357,20,,Ngô Gia Tự,street
osm_street_way_325368359,20,,Trần Quốc Toản,street
osm_street_way_325369647,20,,Nguyễn Văn Cừ,street
osm_street_way_325369648,20,,Huyền Quang,street
osm_street_way_325370594,20,,Nguyễn Thị Lưu,street
osm_street_way_325370596,20,,Đường Hoàng Văn Thụ,street
osm_street_way_325370767,20,,Quang Trung,street
osm_street_way_325370785,20,,Nguyễn Cao,street
osm_street_way_32563439,32,,Đường Số 12,street
osm_street_way_32563608,32,,Tam Thôn Hiệp,street
osm_street_way_32563851,32,,Lê Thương,street
osm_street_way_32563901,32,,Phan Đức,street
osm_street_way_32563948,32,,Đường Nguyễn Văn Tạo,highway
osm_street_way_32563961,32,,Duyên Hải,highway
osm_street_way_32564336,32,,Đường số 1,highway
osm_street_way_32564473,32,,Lê Hùng Yên,street
osm_street_way_32564714,32,,Giồng Ao,street
osm_street_way_32564928,32,,Đào Cử,street
osm_street_way_32565016,32,,Nguyễn Văn Mạnh,street
osm_street_way_32565277,32,,Lê Trọng Mân,street
osm_street_way_32565345,32,,Tắc Xuất,highway
osm_street_way_32565351,32,,Đường số 10,street
osm_street_way_32565353,32,,Lương Văn Nho,highway
osm_street_way_32565398,32,,Cầu Vàm Sát,street
osm_street_way_325703171,25,,Trần Nguyên Hãn,street
osm_street_way_32575749,29,,Hẻm Số 23 Đường Số 5,street
osm_street_way_32575751,29,,Hẻm 44 Lê Đình Quản,street
osm_street_way_32575754,29,,Đường Số 5,street
osm_street_way_32575768,02,,Đường số 27,street
osm_street_way_32575769,29,,Đường số 265,street
osm_street_way_32575770,29,,Đường 5,street
osm_street_way_32575788,02,,Hẻm 70 Đường Bùi Đình Túy,street
osm_street_way_32575790,02,,Hẻm 31 Ung Văn Khiêm,street
osm_street_way_32575794,02,,Chu Văn An,street
osm_street_way_32575795,02,,Đường D2,street
osm_street_way_32575820,29,,Nguyễn Văn Bá,highway
osm_street_way_32575823,02,,Nguyễn Thị Nhỏ,highway
osm_street_way_32575830,02,,Hẻm 229 Huỳnh Văn Nghệ,street
osm_street_way_32575860,02,,Đường số 2 khu Hiệp Ân,street
osm_street_way_32575864,02,,Đường Châu Văn Liêm,highway
osm_street_way_32575869,29,,Lê Văn Thịnh,street
osm_street_way_32575872,02,,Ba Đình,street
osm_street_way_32575874,02,,Thương Mại,street
osm_street_way_32575880,02,,Đông Hưng Thuận 42,street
osm_street_way_32575883,30,,Liêu Bình Hương,street
osm_street_way_32575885,02,,Đường Tuy Lý Vương,street
osm_street_way_32575895,02,,Đường Số 40,street
osm_street_way_32575896,29,,Hai Bà Trưng,street
osm_street_way_32575901,02,,Đường Số 8,street
osm_street_way_32575907,02,,Tân Chánh Hiệp 26,street
osm_street_way_32575915,30,,Đường 10A KP2,street
osm_street_way_32575916,30,,Đường Số 42,street
osm_street_way_32575918,30,,Nguyễn Thị Sảng,street
osm_street_way_32575919,30,,Số 40,street
